"Data file recorded 2020/11/3  0:40:3"
  index,   time,    ref,ctrl_LR,ctrl_FB,ctrl_UD,ctrl_YA,  pitch,   roll,    yaw,    vgx,    vgy,    vgz,   templ,   temph,    tof,      h,    bat,   baro,   time,    agx,    agy,    agz
103.000, 10.434,  0.000,  0.000,  0.000,  0.000,  0.000, -1.000,  0.000, 29.000,  0.000,  0.000,  0.000, 88.000, 91.000, 77.000, 70.000, 16.000, 36.050,139.000, 14.000,-49.000,-1051.000
104.000, 10.610,  0.000,  0.000,  0.000,  0.000,  0.000, -1.000,  0.000, 29.000,  0.000,  0.000,  0.000, 88.000, 91.000, 77.000, 70.000, 16.000, 36.030,139.000,  9.000,-35.000,-1042.000
105.000, 10.661,  0.000,  0.000,  0.000,  0.000,  0.000, -1.000,  0.000, 29.000,  0.000,  0.000,  0.000, 88.000, 91.000, 77.000, 70.000, 16.000, 36.060,139.000,-10.000,-23.000,-999.000
106.000, 10.740,  0.000,  0.000,  0.000,  0.000,  0.000, -1.000,  0.000, 29.000,  0.000,  0.000,  0.000, 88.000, 91.000, 78.000, 70.000, 16.000, 36.010,139.000,-12.000,-15.000,-977.000
107.000, 10.841,  0.000,  0.000,  0.000,  0.000,  0.000, -1.000,  0.000, 29.000,  0.000,  0.000,  0.000, 88.000, 90.000, 79.000, 70.000, 16.000, 36.030,139.000,-18.000, 29.000,-1019.000
108.000, 10.944,  0.000,  0.000,  0.000,  0.000,  0.000, -1.000,  0.000, 29.000,  0.000,  0.000,  0.000, 88.000, 90.000, 79.000, 70.000, 16.000, 36.070,139.000, -6.000, 12.000,-1048.000
109.000, 11.045,  0.000,  0.000,  0.000,  0.000,  0.000, -1.000,  0.000, 29.000,  0.000,  0.000,  0.000, 88.000, 90.000, 78.000, 70.000, 16.000, 36.030,139.000,-11.000,-18.000,-995.000
110.000, 11.148,  0.000,  0.000,  0.000,  0.000,  0.000, -1.000,  0.000, 29.000,  0.000,  0.000,  0.000, 88.000, 90.000, 79.000, 70.000, 16.000, 36.050,139.000,-35.000, -5.000,-982.000
111.000, 11.249,  0.000,  0.000,  0.000,  0.000,  0.000, -1.000,  0.000, 29.000,  0.000,  0.000,  0.000, 88.000, 90.000, 80.000, 70.000, 16.000, 36.030,139.000,-21.000,  9.000,-1033.000
112.000, 11.352,  0.000,  0.000,  0.000,  0.000,  0.000, -1.000,  0.000, 29.000,  0.000,  0.000,  0.000, 88.000, 90.000, 80.000, 70.000, 16.000, 36.080,140.000,-25.000, 54.000,-987.000
113.000, 11.454,  0.000,  0.000,  0.000,  0.000,  0.000, -1.000,  0.000, 29.000,  0.000,  0.000,  0.000, 88.000, 90.000, 80.000, 70.000, 16.000, 36.080,140.000,-29.000, 36.000,-973.000
114.000, 11.505,  0.000,  0.000,  0.000,  0.000,  0.000, -1.000,  0.000, 29.000,  0.000,  0.000,  0.000, 88.000, 90.000, 81.000, 70.000, 16.000, 35.990,140.000,-13.000, 22.000,-1021.000
115.000, 11.607,  0.000,  0.000,  0.000,  0.000,  0.000, -1.000,  0.000, 29.000,  0.000,  0.000,  0.000, 88.000, 90.000, 81.000, 80.000, 16.000, 36.090,140.000,  8.000,-20.000,-1013.000
