"Data file recorded 2020/11/2  18:47:24"
  index,   time,    ref,ctrl_LR,ctrl_FB,ctrl_UD,ctrl_YA,  pitch,   roll,    yaw,    vgx,    vgy,    vgz,   templ,   temph,    tof,      h,    bat,   baro,   time,    agx,    agy,    agz
105.000, 10.702,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 69.000, 70.000, 82.000, 80.000,100.000, 40.380,  7.000,-45.000,  0.000,-983.000
106.000, 10.807,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 69.000, 70.000, 82.000, 80.000,100.000, 40.360,  7.000,-26.000, 35.000,-1018.000
107.000, 10.905,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 69.000, 70.000, 81.000, 80.000,100.000, 40.400,  7.000,-18.000, 24.000,-960.000
108.000, 11.010,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 69.000, 70.000, 82.000, 80.000,100.000, 40.370,  7.000, -4.000, 22.000,-1036.000
109.000, 11.109,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 69.000, 70.000, 82.000, 80.000,100.000, 40.350,  7.000, -5.000, 41.000,-963.000
110.000, 11.218,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 69.000, 70.000, 82.000, 80.000,100.000, 40.370,  7.000, -1.000,-13.000,-992.000
111.000, 11.314,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 69.000, 70.000, 83.000, 80.000,100.000, 40.390,  7.000, -6.000,  1.000,-1039.000
112.000, 11.415,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 69.000, 71.000, 83.000, 80.000,100.000, 40.460,  8.000,-12.000,  2.000,-983.000
113.000, 11.516,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 69.000, 71.000, 82.000, 80.000,100.000, 40.460,  8.000,  5.000,-34.000,-1026.000
114.000, 11.619,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 69.000, 71.000, 82.000, 80.000,100.000, 40.400,  8.000, -6.000,-35.000,-1054.000
115.000, 11.722,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 69.000, 71.000, 82.000, 80.000,100.000, 40.380,  8.000, 15.000,-29.000,-1037.000
