"Data file recorded 2020/11/3  0:32:33"
  index,   time,    ref,ctrl_LR,ctrl_FB,ctrl_UD,ctrl_YA,  pitch,   roll,    yaw,    vgx,    vgy,    vgz,   templ,   temph,    tof,      h,    bat,   baro,   time,    agx,    agy,    agz
115.000, 11.501,-52.210,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, -1.000,  0.000,  0.000,  0.000, 74.000, 77.000, 83.000, 70.000, 33.000, 37.170, 10.000, -3.000, 19.000,-1023.000
116.000, 11.603,-54.045,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, -1.000,  0.000,  0.000,  0.000, 74.000, 77.000, 82.000, 70.000, 33.000, 37.250, 10.000,  0.000, 41.000,-1001.000
117.000, 11.705,-57.716,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, -1.000,  0.000,  0.000,  0.000, 74.000, 77.000, 82.000, 70.000, 33.000, 37.170, 10.000, 11.000, 10.000,-980.000
118.000, 11.807,-61.391,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, -1.000,  0.000,  0.000,  0.000, 74.000, 77.000, 82.000, 70.000, 33.000, 37.210, 10.000, 15.000, -9.000,-1060.000
119.000, 11.909,-65.058,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, -1.000,  0.000,  0.000,  0.000, 74.000, 77.000, 82.000, 70.000, 33.000, 37.260, 10.000, -2.000, -2.000,-961.000
120.000, 12.011,-68.733,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, -1.000,  0.000,  0.000,  0.000, 74.000, 77.000, 82.000, 70.000, 33.000, 37.260, 10.000, -9.000,  6.000,-993.000
121.000, 12.127,-72.407,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, -1.000,  0.000,  0.000,  0.000, 74.000, 77.000, 82.000, 70.000, 33.000, 37.230, 10.000,  4.000,-23.000,-1024.000
122.000, 12.216,-76.569,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, -1.000,  0.000,  0.000,  0.000, 74.000, 77.000, 82.000, 70.000, 33.000, 37.190, 10.000, -4.000, -4.000,-1040.000
123.000, 12.317,-79.760,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, -1.000,  0.000,  0.000,  0.000, 74.000, 77.000, 82.000, 70.000, 33.000, 37.200, 10.000, 13.000,  0.000,-972.000
124.000, 12.419,-83.410,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, -1.000,  0.000,  0.000,  0.000, 74.000, 77.000, 81.000, 70.000, 33.000, 37.230, 11.000,  1.000,  7.000,-1027.000
125.000, 12.521,-87.092,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, -7.000,  0.000,  0.000,  0.000, 74.000, 77.000, 82.000, 70.000, 33.000, 37.250, 11.000, 36.000,-12.000,-1054.000
126.000, 12.623,-90.762,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-15.000,  0.000,  0.000,  0.000, 74.000, 77.000, 81.000, 70.000, 33.000, 37.120, 11.000,  1.000, -5.000,-1012.000
127.000, 12.726,-94.439,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-24.000,  0.000,  0.000,  0.000, 74.000, 77.000, 82.000, 70.000, 33.000, 37.320, 11.000, 10.000, 11.000,-999.000
128.000, 12.827,-98.131,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-33.000,  0.000,  0.000,  0.000, 74.000, 77.000, 82.000, 70.000, 33.000, 37.320, 11.000,  3.000, 13.000,-975.000
129.000, 12.929,-101.785,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-41.000,  0.000,  0.000,  0.000, 74.000, 77.000, 82.000, 70.000, 33.000, 37.300, 11.000, 10.000, -7.000,-1005.000
130.000, 13.032,-105.453,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-50.000,  0.000,  0.000,  0.000, 74.000, 76.000, 82.000, 70.000, 33.000, 37.220, 11.000, 18.000,-21.000,-1002.000
131.000, 13.136,-109.161,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-59.000,  0.000,  0.000,  0.000, 74.000, 76.000, 81.000, 70.000, 33.000, 37.210, 11.000, 27.000,-33.000,-1003.000
132.000, 13.236,-112.894,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-68.000,  0.000,  0.000,  0.000, 74.000, 76.000, 80.000, 70.000, 33.000, 37.220, 11.000,  0.000, -2.000,-990.000
133.000, 13.337,-116.496,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-77.000,  0.000,  0.000,  0.000, 74.000, 76.000, 81.000, 70.000, 33.000, 37.250, 11.000, 12.000, -5.000,-996.000
134.000, 13.440,-120.129,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-86.000,  0.000,  0.000,  0.000, 74.000, 76.000, 80.000, 70.000, 33.000, 37.230, 12.000,  1.000, 16.000,-1013.000
135.000, 13.544,-123.833,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-95.000,  0.000,  0.000,  0.000, 74.000, 76.000, 80.000, 70.000, 33.000, 37.120, 12.000, -8.000, 28.000,-977.000
136.000, 13.643,-127.580,  0.000,  0.000,  0.000,-98.000,  0.000,  0.000,-104.000,  0.000,  0.000,  0.000, 74.000, 76.000, 79.000, 70.000, 33.000, 37.200, 12.000,  6.000, 15.000,-1009.000
137.000, 13.746,-131.159,  0.000,  0.000,  0.000,-82.000,  0.000,  0.000,-113.000,  0.000,  0.000,  0.000, 74.000, 76.000, 78.000, 70.000, 33.000, 37.220, 12.000,  0.000,-10.000,-1004.000
138.000, 13.847,-134.841,  0.000,  0.000,  0.000,-66.000,  0.000,  0.000,-122.000,  0.000,  0.000,  0.000, 74.000, 76.000, 78.000, 70.000, 33.000, 37.220, 12.000,  5.000,  3.000,-1023.000
139.000, 13.949,-138.497,  0.000,  0.000,  0.000,-49.000,  0.000,  0.000,-128.000,  0.000,  0.000,  0.000, 74.000, 76.000, 77.000, 70.000, 33.000, 37.260, 12.000,  1.000,  0.000,-1005.000
140.000, 14.052,-142.168,  0.000,  0.000,  0.000,-42.000,  0.000,  0.000,-134.000,  0.000,  0.000,  0.000, 74.000, 77.000, 77.000, 70.000, 33.000, 37.220, 12.000,-16.000, 24.000,-1001.000
141.000, 14.154,-145.857,  0.000,  0.000,  0.000,-35.000,  0.000,  0.000,-137.000,  0.000,  0.000,  0.000, 74.000, 77.000, 76.000, 70.000, 33.000, 37.120, 12.000,-13.000, 32.000,-998.000
142.000, 14.255,-149.526,  0.000,  0.000,  0.000,-37.000,  0.000,  0.000,-140.000,  0.000,  0.000,  0.000, 74.000, 77.000, 76.000, 70.000, 33.000, 37.140, 12.000, -1.000,-28.000,-1002.000
143.000, 14.357,-153.173,  0.000,  0.000,  0.000,-39.000,  0.000,  0.000,-143.000,  0.000,  0.000,  0.000, 74.000, 77.000, 75.000, 70.000, 33.000, 37.110, 12.000,  1.000,-10.000,-991.000
144.000, 14.459,-156.860,  0.000,  0.000,  0.000,-41.000,  0.000,  0.000,-145.000,  0.000,  0.000,  0.000, 74.000, 77.000, 75.000, 70.000, 33.000, 37.140, 13.000,-31.000, 17.000,-1016.000
145.000, 14.562,-160.532,  0.000,  0.000,  0.000,-46.000,  0.000,  0.000,-148.000,  0.000,  0.000,  0.000, 74.000, 77.000, 75.000, 70.000, 33.000, 37.220, 13.000,-16.000,  3.000,-1058.000
146.000, 14.672,-164.228,  0.000,  0.000,  0.000,-48.000,  0.000,  1.000,-150.000,  0.000,  0.000,  0.000, 74.000, 77.000, 74.000, 70.000, 33.000, 37.150, 13.000,-14.000, -1.000,-1051.000
147.000, 14.765,-168.204,  0.000,  0.000,  0.000,-54.000,  0.000,  0.000,-154.000,  0.000,  0.000,  0.000, 74.000, 77.000, 75.000, 70.000, 33.000, 37.160, 13.000,  4.000,-25.000,-1012.000
148.000, 14.867,-171.546,  0.000,  0.000,  0.000,-52.000,  0.000,  0.000,-157.000,  0.000,  0.000,  0.000, 74.000, 77.000, 75.000, 70.000, 33.000, 37.210, 13.000,-17.000, 11.000,-1011.000
149.000, 14.969,-175.216,  0.000,  0.000,  0.000,-54.000,  0.000,  0.000,-161.000,  0.000,  0.000,  0.000, 74.000, 77.000, 75.000, 70.000, 33.000, 37.180, 13.000, -8.000,  8.000,-1027.000
150.000, 15.074,-178.889,  0.000,  0.000,  0.000,-53.000,  0.000,  0.000,-164.000,  0.000,  0.000,  0.000, 74.000, 76.000, 76.000, 70.000, 33.000, 37.180, 13.000,  3.000, -3.000,-1025.000
151.000, 15.174,-177.332,  0.000,  0.000,  0.000,-40.000,  0.000,  0.000,-168.000,  0.000,  0.000,  0.000, 74.000, 76.000, 76.000, 70.000, 33.000, 37.150, 13.000, 14.000,  9.000,-973.000
152.000, 15.275,-173.746,  0.000,  0.000,  0.000,-17.000,  0.000,  0.000,-172.000,  0.000,  0.000,  0.000, 74.000, 76.000, 77.000, 70.000, 33.000, 37.180, 13.000,-16.000, 10.000,-987.000
153.000, 15.377,-170.099,  0.000,  0.000,  0.000,  5.000,  0.000,  0.000,-175.000,  0.000,  0.000,  0.000, 74.000, 76.000, 78.000, 70.000, 33.000, 37.190, 13.000,-13.000, 27.000,-966.000
154.000, 15.479,-166.420,  0.000,  0.000,  0.000, 25.000,  0.000,  0.000,-176.000,  0.000,  0.000,  0.000, 74.000, 76.000, 78.000, 70.000, 33.000, 37.200, 14.000, 24.000,-37.000,-1025.000
155.000, 15.530,-162.754,  0.000,  0.000,  0.000, 39.000,  0.000,  0.000,-176.000,  0.000,  0.000,  0.000, 74.000, 76.000, 79.000, 70.000, 33.000, 37.190, 14.000, -1.000,  9.000,-997.000
156.000, 15.632,-160.921,  0.000,  0.000,  0.000, 45.000,  0.000,  0.000,-175.000,  0.000,  0.000,  0.000, 74.000, 76.000, 79.000, 70.000, 33.000, 37.170, 14.000, 24.000,-26.000,-992.000
157.000, 15.734,-157.248,  0.000,  0.000,  0.000, 53.000,  0.000,  0.000,-173.000,  0.000,  0.000,  0.000, 74.000, 76.000, 80.000, 70.000, 33.000, 37.210, 14.000, 12.000, -1.000,-1015.000
158.000, 15.836,-153.574,  0.000,  0.000,  0.000, 58.000,  0.000,  0.000,-170.000,  0.000,  0.000,  0.000, 74.000, 76.000, 80.000, 70.000, 33.000, 37.200, 14.000,  2.000,-11.000,-962.000
159.000, 15.938,-149.903,  0.000,  0.000,  0.000, 60.000,  0.000,  0.000,-166.000,  0.000,  0.000,  0.000, 74.000, 76.000, 81.000, 70.000, 33.000, 37.250, 14.000,  2.000, -4.000,-988.000
160.000, 16.040,-146.229,  0.000,  0.000,  0.000, 59.000,  0.000,  0.000,-162.000,  0.000,  0.000,  0.000, 73.000, 76.000, 81.000, 70.000, 33.000, 37.210, 14.000,  0.000,  9.000,-959.000
161.000, 16.142,-142.562,  0.000,  0.000,  0.000, 58.000,  0.000,  0.000,-158.000,  0.000,  0.000,  0.000, 73.000, 76.000, 83.000, 70.000, 33.000, 37.240, 14.000,-17.000,  8.000,-996.000
162.000, 16.244,-138.874,  0.000,  0.000,  0.000, 57.000,  0.000,  0.000,-154.000,  0.000,  0.000,  0.000, 73.000, 76.000, 82.000, 70.000, 33.000, 37.170, 14.000, 13.000,-40.000,-987.000
163.000, 16.346,-135.208,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,-150.000,  0.000,  0.000,  0.000, 73.000, 76.000, 81.000, 70.000, 33.000, 37.210, 14.000,  9.000, -1.000,-995.000
164.000, 16.448,-131.542,  0.000,  0.000,  0.000, 55.000,  0.000,  0.000,-145.000,  0.000,  0.000,  0.000, 73.000, 76.000, 82.000, 70.000, 33.000, 37.260, 15.000, -1.000, 15.000,-999.000
165.000, 16.550,-127.872,  0.000,  0.000,  0.000, 51.000,  0.000,  0.000,-141.000,  0.000,  0.000,  0.000, 73.000, 76.000, 82.000, 70.000, 33.000, 37.180, 15.000,-27.000, 33.000,-963.000
166.000, 16.652,-124.185,  0.000,  0.000,  0.000, 50.000,  0.000,  0.000,-138.000,  0.000,  0.000,  0.000, 73.000, 76.000, 84.000, 70.000, 33.000, 37.190, 15.000, -4.000,  2.000,-996.000
167.000, 16.754,-120.526,  0.000,  0.000,  0.000, 52.000,  0.000,  0.000,-134.000,  0.000,  0.000,  0.000, 73.000, 76.000, 83.000, 70.000, 33.000, 37.270, 15.000, -7.000,-20.000,-982.000
168.000, 16.856,-116.856,  0.000,  0.000,  0.000, 51.000,  0.000,  0.000,-131.000,  0.000,  0.000,  0.000, 73.000, 76.000, 83.000, 70.000, 33.000, 37.280, 15.000, 24.000,-42.000,-1032.000
169.000, 16.958,-113.183,  0.000,  0.000,  0.000, 53.000,  0.000,  0.000,-127.000,  0.000,  0.000,  0.000, 73.000, 76.000, 84.000, 70.000, 33.000, 37.240, 15.000,-20.000, 20.000,-1005.000
170.000, 17.061,-109.512,  0.000,  0.000,  0.000, 52.000,  0.000,  0.000,-124.000,  0.000,  0.000,  0.000, 73.000, 76.000, 84.000, 70.000, 33.000, 37.230, 15.000, 13.000,-25.000,-1040.000
171.000, 17.162,-105.804,  0.000,  0.000,  0.000, 54.000,  0.000,  0.000,-120.000,  0.000,  0.000,  0.000, 73.000, 76.000, 84.000, 70.000, 33.000, 37.260, 15.000, -2.000, -6.000,-988.000
172.000, 17.264,-102.153,  0.000,  0.000,  0.000, 53.000,  0.000,  0.000,-117.000,  0.000,  0.000,  0.000, 73.000, 76.000, 84.000, 70.000, 33.000, 37.230, 15.000, -1.000,-12.000,-1022.000
173.000, 17.366,-98.491,  0.000,  0.000,  0.000, 55.000,  0.000,  0.000,-113.000,  0.000,  0.000,  0.000, 73.000, 76.000, 85.000, 70.000, 33.000, 37.230, 15.000,-17.000,  1.000,-981.000
174.000, 17.468,-94.838,  0.000,  0.000,  0.000, 54.000,  0.000,  0.000,-110.000,  0.000,  0.000,  0.000, 73.000, 76.000, 84.000, 70.000, 33.000, 37.220, 16.000,-13.000, 25.000,-963.000
175.000, 17.570,-91.151,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,-106.000,  0.000,  0.000,  0.000, 73.000, 76.000, 84.000, 70.000, 33.000, 37.250, 16.000, -7.000, -3.000,-1035.000
176.000, 17.672,-87.482,  0.000,  0.000,  0.000, 55.000,  0.000,  0.000,-102.000,  0.000,  0.000,  0.000, 73.000, 76.000, 83.000, 70.000, 33.000, 37.290, 16.000,-17.000,-11.000,-1004.000
177.000, 17.774,-83.810,  0.000,  0.000,  0.000, 54.000,  0.000,  0.000,-99.000,  0.000,  0.000,  0.000, 73.000, 76.000, 83.000, 70.000, 33.000, 37.220, 16.000, -1.000,-35.000,-967.000
178.000, 17.876,-80.138,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,-95.000,  0.000,  0.000,  0.000, 73.000, 76.000, 83.000, 70.000, 33.000, 37.250, 16.000,  6.000,-36.000,-1022.000
179.000, 17.978,-76.464,  0.000,  0.000,  0.000, 55.000,  0.000,  0.000,-91.000,  0.000,  0.000,  0.000, 73.000, 76.000, 82.000, 70.000, 33.000, 37.250, 16.000,-12.000,-14.000,-958.000
180.000, 18.080,-72.795,  0.000,  0.000,  0.000, 54.000,  0.000,  0.000,-87.000,  0.000,  0.000,  0.000, 73.000, 76.000, 82.000, 70.000, 33.000, 37.190, 16.000, -4.000,-22.000,-1038.000
181.000, 18.182,-69.118,  0.000,  0.000,  0.000, 53.000,  0.000,  0.000,-83.000,  0.000,  0.000,  0.000, 73.000, 76.000, 82.000, 70.000, 33.000, 37.220, 16.000,  7.000,-13.000,-1044.000
182.000, 18.284,-65.449,  0.000,  0.000,  0.000, 52.000,  0.000,  0.000,-80.000,  0.000,  0.000,  0.000, 73.000, 76.000, 81.000, 70.000, 33.000, 37.230, 16.000,-12.000,-15.000,-986.000
183.000, 18.386,-61.771,  0.000,  0.000,  0.000, 54.000,  0.000,  0.000,-76.000,  0.000,  0.000,  0.000, 73.000, 76.000, 80.000, 70.000, 33.000, 37.210, 16.000,-17.000, 31.000,-982.000
184.000, 18.488,-58.118,  0.000,  0.000,  0.000, 53.000,  0.000,  0.000,-72.000,  0.000,  0.000,  0.000, 73.000, 76.000, 80.000, 70.000, 33.000, 37.220, 17.000,  7.000,  2.000,-1007.000
185.000, 18.590,-54.438,  0.000,  0.000,  0.000, 52.000,  0.000,  0.000,-69.000,  0.000,  0.000,  0.000, 73.000, 76.000, 80.000, 70.000, 33.000, 37.220, 17.000,-12.000, 15.000,-1014.000
186.000, 18.692,-50.777,  0.000,  0.000,  0.000, 54.000,  0.000,  0.000,-65.000,  0.000,  0.000,  0.000, 73.000, 76.000, 79.000, 70.000, 33.000, 37.220, 17.000, -4.000,-15.000,-1027.000
187.000, 18.794,-47.091,  0.000,  0.000,  0.000, 54.000,  0.000,  0.000,-61.000,  0.000,  0.000,  0.000, 73.000, 76.000, 81.000, 70.000, 33.000, 37.180, 17.000,  9.000, -9.000,-1012.000
188.000, 18.896,-43.415,  0.000,  0.000,  0.000, 53.000,  0.000,  0.000,-57.000,  0.000,  0.000,  0.000, 73.000, 76.000, 79.000, 70.000, 33.000, 37.170, 17.000,  0.000,-20.000,-1012.000
189.000, 19.000,-39.741,  0.000,  0.000,  0.000, 52.000,  0.000,  0.000,-53.000,  0.000,  0.000,  0.000, 73.000, 76.000, 80.000, 70.000, 33.000, 37.210, 17.000,-12.000,  0.000,-1005.000
190.000, 19.102,-36.009,  0.000,  0.000,  0.000, 51.000,  0.000,  0.000,-50.000,  0.000,  0.000,  0.000, 73.000, 75.000, 80.000, 70.000, 33.000, 37.180, 17.000, -2.000,-20.000,-966.000
191.000, 19.205,-32.323,  0.000,  0.000,  0.000, 53.000,  0.000,  0.000,-46.000,  0.000,  0.000,  0.000, 73.000, 75.000, 80.000, 70.000, 33.000, 37.180, 17.000, -5.000,  8.000,-967.000
192.000, 19.304,-28.625,  0.000,  0.000,  0.000, 52.000,  0.000,  0.000,-42.000,  0.000,  0.000,  0.000, 73.000, 75.000, 81.000, 70.000, 33.000, 37.190, 17.000,-29.000, -2.000,-963.000
193.000, 19.406,-25.056,  0.000,  0.000,  0.000, 51.000,  0.000,  0.000,-38.000,  0.000,  0.000,  0.000, 73.000, 75.000, 81.000, 70.000, 33.000, 37.160, 17.000,  7.000,-21.000,-967.000
194.000, 19.508,-21.399,  0.000,  0.000,  0.000, 50.000,  0.000,  0.000,-31.000,  0.000,  0.000,  0.000, 73.000, 75.000, 81.000, 70.000, 33.000, 37.150, 18.000,  5.000, -4.000,-1005.000
195.000, 19.610,-17.696,  0.000,  0.000,  0.000, 40.000,  0.000,  0.000,-27.000,  0.000,  0.000,  0.000, 73.000, 75.000, 82.000, 70.000, 33.000, 37.180, 18.000,-20.000, 32.000,-1019.000
196.000, 19.712,-14.042,  0.000,  0.000,  0.000, 39.000,  0.000,  0.000,-24.000,  0.000,  0.000,  0.000, 73.000, 75.000, 82.000, 70.000, 33.000, 37.140, 18.000,-20.000,  8.000,-982.000
197.000, 19.814,-10.368,  0.000,  0.000,  0.000, 41.000,  0.000,  0.000,-21.000,  0.000,  0.000,  0.000, 73.000, 75.000, 82.000, 70.000, 33.000, 37.220, 18.000,  0.000,-17.000,-1025.000
198.000, 19.916, -6.686,  0.000,  0.000,  0.000, 43.000,  0.000,  0.000,-18.000,  0.000,  0.000,  0.000, 73.000, 75.000, 83.000, 70.000, 33.000, 37.220, 18.000,-23.000, 37.000,-1007.000
199.000, 20.018, -3.029,  0.000,  0.000,  0.000, 45.000,  0.000,  0.000,-15.000,  0.000,  0.000,  0.000, 73.000, 75.000, 83.000, 70.000, 33.000, 37.210, 18.000,-11.000,-11.000,-989.000
200.000, 20.120,  0.641,  0.000,  0.000,  0.000, 47.000,  0.000,  0.000,-12.000,  0.000,  0.000,  0.000, 74.000, 75.000, 83.000, 70.000, 33.000, 37.250, 18.000,-13.000, 31.000,-971.000
201.000, 20.222,  4.314,  0.000,  0.000,  0.000, 49.000,  0.000,  0.000, -9.000,  0.000,  0.000,  0.000, 74.000, 75.000, 83.000, 70.000, 33.000, 37.200, 18.000,  0.000,-21.000,-970.000
202.000, 20.324,  7.999,  0.000,  0.000,  0.000, 51.000,  0.000,  0.000, -5.000,  0.000,  0.000,  0.000, 74.000, 75.000, 83.000, 70.000, 33.000, 37.210, 18.000,-10.000, -5.000,-990.000
203.000, 20.426, 11.664,  0.000,  0.000,  0.000, 50.000,  0.000,  0.000, -2.000,  0.000,  0.000,  0.000, 74.000, 75.000, 84.000, 70.000, 33.000, 37.250, 19.000, -6.000, 18.000,-1016.000
204.000, 20.528, 15.344,  0.000,  0.000,  0.000, 52.000,  0.000,  0.000,  1.000,  0.000,  0.000,  0.000, 74.000, 75.000, 85.000, 70.000, 33.000, 37.230, 19.000,-14.000, 24.000,-999.000
205.000, 20.579, 19.011,  0.000,  0.000,  0.000, 54.000,  0.000,  0.000,  5.000,  0.000,  0.000,  0.000, 74.000, 75.000, 85.000, 70.000, 33.000, 37.210, 19.000, -5.000,  2.000,-978.000
206.000, 20.681, 20.839,  0.000,  0.000,  0.000, 47.000,  0.000,  0.000,  9.000,  0.000,  0.000,  0.000, 74.000, 75.000, 85.000, 70.000, 33.000, 37.210, 19.000, 18.000,-17.000,-952.000
207.000, 20.784, 24.509,  0.000,  0.000,  0.000, 46.000,  0.000,  0.000, 13.000,  0.000,  0.000,  0.000, 74.000, 75.000, 86.000, 70.000, 33.000, 37.180, 19.000, -1.000,-18.000,-984.000
208.000, 20.885, 28.206,  0.000,  0.000,  0.000, 45.000,  0.000,  0.000, 17.000,  0.000,  0.000,  0.000, 74.000, 75.000, 86.000, 70.000, 33.000, 37.200, 19.000, -5.000,-13.000,-1008.000
209.000, 20.987, 31.855,  0.000,  0.000,  0.000, 44.000,  0.000,  0.000, 20.000,  0.000,  0.000,  0.000, 74.000, 75.000, 85.000, 70.000, 33.000, 37.230, 19.000,-19.000,-15.000,-990.000
210.000, 21.089, 35.525,  0.000,  0.000,  0.000, 46.000,  0.000,  0.000, 23.000,  0.000,  0.000,  0.000, 73.000, 75.000, 86.000, 70.000, 33.000, 37.190, 19.000,-10.000,  7.000,-974.000
211.000, 21.191, 39.209,  0.000,  0.000,  0.000, 48.000,  0.000,  0.000, 26.000,  0.000,  0.000,  0.000, 73.000, 75.000, 86.000, 70.000, 33.000, 37.170, 19.000,  5.000,-24.000,-1015.000
212.000, 21.294, 42.871,  0.000,  0.000,  0.000, 50.000,  0.000,  0.000, 30.000,  0.000,  0.000,  0.000, 73.000, 75.000, 86.000, 70.000, 33.000, 37.160, 19.000, -7.000,  0.000,-995.000
213.000, 21.395, 46.570,  0.000,  0.000,  0.000, 49.000,  0.000,  0.000, 33.000,  0.000,  0.000,  0.000, 73.000, 75.000, 86.000, 70.000, 33.000, 37.170, 20.000, -2.000,-13.000,-997.000
214.000, 21.497, 50.214,  0.000,  0.000,  0.000, 51.000,  0.000,  0.000, 36.000,  0.000,  0.000,  0.000, 73.000, 75.000, 85.000, 70.000, 33.000, 37.170, 20.000, -2.000,-10.000,-954.000
215.000, 21.599, 53.893,  0.000,  0.000,  0.000, 53.000,  0.000,  0.000, 40.000,  0.000,  0.000,  0.000, 73.000, 75.000, 85.000, 70.000, 33.000, 37.210, 20.000, -6.000, -4.000,-1002.000
216.000, 21.704, 57.558,  0.000,  0.000,  0.000, 52.000,  0.000,  0.000, 43.000,  0.000,  0.000,  0.000, 73.000, 75.000, 84.000, 70.000, 33.000, 37.160, 20.000, -2.000,-13.000,-1035.000
217.000, 21.803, 61.328,  0.000,  0.000,  0.000, 55.000,  0.000,  0.000, 46.000,  0.000,  0.000,  0.000, 73.000, 75.000, 85.000, 70.000, 33.000, 37.180, 20.000,-25.000,-16.000,-982.000
218.000, 21.905, 64.906,  0.000,  0.000,  0.000, 57.000,  0.000,  0.000, 50.000,  0.000,  0.000,  0.000, 73.000, 75.000, 84.000, 70.000, 33.000, 37.060, 20.000,-11.000, -5.000,-1003.000
219.000, 22.007, 68.574,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000, 54.000,  0.000,  0.000,  0.000, 73.000, 75.000, 83.000, 70.000, 33.000, 37.160, 20.000, -3.000, 10.000,-998.000
220.000, 22.109, 72.240,  0.000,  0.000,  0.000, 55.000,  0.000,  0.000, 57.000,  0.000,  0.000,  0.000, 73.000, 75.000, 82.000, 70.000, 33.000, 37.070, 20.000,-14.000, -1.000,-960.000
221.000, 22.211, 75.919,  0.000,  0.000,  0.000, 57.000,  0.000,  0.000, 61.000,  0.000,  0.000,  0.000, 73.000, 75.000, 83.000, 70.000, 33.000, 37.160, 20.000, -8.000,-12.000,-1021.000
222.000, 22.314, 79.592,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000, 65.000,  0.000,  0.000,  0.000, 73.000, 75.000, 81.000, 70.000, 33.000, 37.140, 20.000,  4.000,-15.000,-1026.000
223.000, 22.415, 83.303,  0.000,  0.000,  0.000, 55.000,  0.000,  0.000, 69.000,  0.000,  0.000,  0.000, 73.000, 75.000, 82.000, 70.000, 33.000, 37.170, 21.000, 11.000,-41.000,-1046.000
224.000, 22.517, 86.936,  0.000,  0.000,  0.000, 54.000,  0.000,  0.000, 72.000,  0.000,  0.000,  0.000, 73.000, 75.000, 82.000, 70.000, 33.000, 37.110, 21.000, -8.000,  2.000,-1000.000
225.000, 22.619, 90.612,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000, 76.000,  0.000,  0.000,  0.000, 73.000, 75.000, 81.000, 70.000, 33.000, 37.130, 21.000,-15.000, -4.000,-975.000
226.000, 22.721, 94.278,  0.000,  0.000,  0.000, 55.000,  0.000,  1.000, 80.000,  0.000,  0.000,  0.000, 73.000, 75.000, 82.000, 70.000, 33.000, 37.190, 21.000,-15.000,  6.000,-1012.000
227.000, 22.823, 97.953,  0.000,  0.000,  0.000, 54.000,  0.000,  1.000, 84.000,  0.000,  0.000,  0.000, 73.000, 75.000, 81.000, 70.000, 33.000, 37.030, 21.000,  0.000,  1.000,-1011.000
228.000, 22.926,101.628,  0.000,  0.000,  0.000, 53.000,  0.000,  0.000, 88.000,  0.000,  0.000,  0.000, 73.000, 75.000, 81.000, 70.000, 33.000, 37.130, 21.000,  8.000,-48.000,-958.000
229.000, 23.027,105.350,  0.000,  0.000,  0.000, 52.000,  0.000,  0.000, 91.000,  0.000,  0.000,  0.000, 73.000, 75.000, 81.000, 70.000, 33.000, 37.070, 21.000,-22.000, 13.000,-980.000
230.000, 23.129,108.966,  0.000,  0.000,  0.000, 54.000,  0.000,  0.000, 95.000,  0.000,  0.000,  0.000, 73.000, 76.000, 81.000, 70.000, 33.000, 37.190, 21.000, -6.000,  1.000,-1006.000
231.000, 23.233,112.637,  0.000,  0.000,  0.000, 53.000,  0.000,  1.000, 98.000,  0.000,  0.000,  0.000, 73.000, 76.000, 81.000, 70.000, 33.000, 37.150, 21.000,-15.000,-16.000,-992.000
232.000, 23.334,116.372,  0.000,  0.000,  0.000, 55.000,  0.000,  0.000,102.000,  0.000,  0.000,  0.000, 73.000, 76.000, 81.000, 70.000, 33.000, 37.080, 21.000,-24.000,  1.000,-1048.000
233.000, 23.435,120.021,  0.000,  0.000,  0.000, 54.000,  0.000,  0.000,105.000,  0.000,  0.000,  0.000, 73.000, 76.000, 81.000, 70.000, 33.000, 37.120, 22.000, 22.000,-57.000,-1008.000
234.000, 23.537,123.649,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,109.000,  0.000,  0.000,  0.000, 73.000, 76.000, 81.000, 70.000, 33.000, 37.150, 22.000, -8.000,  5.000,-996.000
235.000, 23.639,127.326,  0.000,  0.000,  0.000, 55.000,  0.000,  0.000,112.000,  0.000,  0.000,  0.000, 73.000, 76.000, 82.000, 70.000, 33.000, 37.150, 22.000, -6.000,  7.000,-941.000
